Wavelength,Flux,BestFit,SkyFlux
4590.923,11.737,11.904,4.835
4591.980,11.399,12.088,4.574
4593.038,12.593,12.157,4.617
4594.095,12.783,12.135,5.083
4595.153,11.095,11.832,5.447
4596.211,9.956,11.450,4.969
4597.270,10.341,11.217,4.536
4598.329,11.252,11.036,5.273
4599.387,10.944,10.924,5.602
4600.447,12.181,10.828,4.970
4601.506,11.709,10.887,4.598
4602.566,10.508,11.014,4.880
4603.626,11.982,11.077,5.227
4604.686,11.549,11.131,5.257
4605.746,12.493,11.238,5.135
4606.807,10.874,11.128,5.255
4607.868,10.912,10.992,5.525
4608.929,11.373,11.022,5.380
4609.990,10.751,11.139,5.735
4611.052,10.016,11.191,5.739
4612.114,11.386,11.611,5.093
4613.176,12.211,11.900,4.913
4614.238,11.284,12.085,5.162
4615.301,12.581,12.227,4.913
4616.364,13.955,12.197,4.642
4617.427,11.124,11.826,5.284
4618.490,10.016,11.367,5.650
4619.553,9.791,10.848,4.839
4620.617,9.072,10.389,5.285
4621.681,8.373,10.049,5.456
4622.746,9.363,9.879,5.224
4623.810,9.042,9.928,5.314
4624.875,10.692,10.017,5.152
4625.940,8.605,10.316,5.009
4627.005,11.612,10.851,5.101
4628.071,11.115,11.230,5.199
4629.137,11.671,11.332,5.774
4630.203,10.069,11.526,5.992
4631.269,11.253,11.451,5.492
4632.335,12.409,11.388,5.279
4633.402,9.583,11.346,5.182
4634.469,9.886,11.222,4.996
4635.536,12.497,11.071,4.944
4636.604,12.807,11.046,4.933
4637.672,11.628,10.784,4.756
4638.740,11.213,10.515,4.685
4639.808,10.072,10.385,4.453
4640.876,10.153,10.240,4.650
4641.945,10.684,10.069,5.144
4643.014,10.378,10.166,4.733
4644.083,9.543,10.335,4.712
4645.153,10.242,10.448,5.087
4646.222,10.081,10.473,4.887
4647.292,10.603,10.363,4.499
4648.363,8.418,10.093,4.490
4649.433,9.881,9.722,4.830
4650.504,10.329,9.352,5.222
4651.575,8.379,8.962,5.269
4652.646,8.174,8.599,5.336
4653.717,7.511,8.407,5.382
4654.789,7.308,8.398,5.308
4655.861,9.347,8.357,4.995
4656.933,10.231,8.260,4.814
4658.006,7.998,8.219,5.153
4659.078,8.136,8.121,5.773
4660.151,6.601,8.034,6.329
4661.224,5.931,8.058,6.193
4662.298,9.512,8.132,5.953
4663.371,4.519,8.274,6.269
4664.445,7.778,8.827,6.125
4665.519,11.156,9.473,5.785
4666.594,10.029,10.073,6.150
4667.668,11.076,10.735,5.818
4668.743,12.660,11.500,5.170
4669.818,14.292,12.119,5.701
4670.894,12.336,12.801,6.541
4671.970,13.999,13.135,6.499
4673.045,16.132,13.114,6.298
4674.122,13.230,12.946,6.189
4675.198,14.390,12.612,6.059
4676.275,12.819,12.032,5.849
4677.351,13.544,11.456,6.206
4678.429,8.997,10.968,5.896
4679.506,10.203,10.709,5.187
4680.584,8.543,10.751,5.405
4681.661,12.992,11.005,5.764
4682.740,11.182,11.529,5.676
4683.818,12.327,12.095,5.453
4684.896,13.005,12.472,5.556
4685.975,13.902,12.723,5.620
4687.054,12.830,12.907,5.595
4688.134,12.566,12.937,5.498
4689.213,14.065,13.073,5.356
4690.293,14.794,12.883,5.522
4691.373,12.550,12.366,5.561
4692.454,10.714,11.842,5.241
4693.534,11.313,11.367,4.797
4694.615,11.009,10.666,4.822
4695.696,9.850,10.292,5.502
4696.778,9.719,10.417,5.501
4697.859,9.248,10.739,5.184
4698.941,11.308,11.214,5.432
4700.023,10.169,11.712,5.349
4701.106,12.285,11.903,4.984
4702.188,11.633,12.317,5.010
4703.271,14.222,12.620,5.115
4704.354,13.505,12.719,4.765
4705.437,12.673,12.670,4.785
4706.521,12.589,12.557,5.108
4707.605,11.569,12.395,5.272
4708.689,13.488,12.031,5.293
4709.773,12.043,11.910,5.406
4710.858,11.223,12.028,5.250
4711.943,10.943,12.199,5.526
4713.028,12.091,12.392,5.769
4714.113,13.518,12.711,5.342
4715.199,13.026,12.833,5.258
4716.285,11.971,12.915,5.475
4717.371,11.547,13.054,5.466
4718.457,12.407,13.261,5.149
4719.544,13.535,13.456,5.460
4720.630,14.133,13.557,5.849
4721.718,15.089,13.762,5.654
4722.805,11.852,13.792,5.490
4723.892,12.950,13.618,5.514
4724.980,14.950,13.414,4.860
4726.068,12.979,13.256,4.838
4727.157,13.941,13.037,5.114
4728.245,12.014,12.884,5.034
4729.334,13.784,12.754,5.558
4730.423,12.004,12.650,5.887
4731.513,12.207,12.450,5.328
4732.602,12.706,12.214,4.960
4733.692,12.276,12.254,5.580
4734.782,12.224,12.327,5.788
4735.872,14.465,12.446,5.501
4736.963,13.982,12.437,5.702
4738.054,13.240,12.343,5.804
4739.145,14.991,12.183,5.443
4740.236,12.587,11.764,5.538
4741.328,10.144,11.213,5.899
4742.420,9.977,10.756,6.306
4743.512,8.132,10.409,6.627
4744.604,8.988,10.433,6.453
4745.697,10.652,10.822,6.239
4746.790,13.511,11.094,5.880
4747.883,12.162,11.546,5.649
4748.976,12.850,11.745,5.056
4750.070,13.755,11.868,4.706
4751.164,14.418,12.057,5.181
4752.258,13.576,12.226,5.532
4753.352,12.429,12.281,5.854
4754.447,13.343,12.524,5.953
4755.542,13.486,12.671,5.628
4756.637,13.592,12.864,5.392
4757.732,12.549,12.977,4.973
4758.828,14.195,12.936,4.529
4759.924,13.467,12.972,4.932
4761.020,13.288,12.800,5.212
4762.116,13.263,12.600,5.093
4763.213,12.135,12.420,4.770
4764.310,12.747,12.163,4.704
4765.407,10.783,11.806,4.829
4766.504,10.881,11.585,4.320
4767.602,12.166,11.812,4.659
4768.700,11.485,12.039,5.146
4769.798,11.174,12.263,4.966
4770.897,14.545,12.659,4.842
4771.995,12.534,13.142,5.004
4773.094,12.497,13.357,5.100
4774.193,14.928,13.480,4.734
4775.293,13.911,13.437,4.750
4776.392,11.347,13.294,4.894
4777.492,12.624,13.182,4.725
4778.593,13.210,13.209,4.797
4779.693,13.924,13.397,5.230
4780.794,13.067,13.619,5.390
4781.895,13.822,13.650,5.349
4782.996,13.618,13.728,5.168
4784.097,14.866,13.767,4.785
4785.199,14.133,13.612,4.604
4786.301,12.787,13.471,4.442
4787.403,12.660,13.546,4.412
4788.506,13.378,13.542,4.916
4789.608,14.778,13.511,5.322
4790.711,14.412,13.504,4.823
4791.815,12.893,13.521,4.668
4792.918,11.904,13.560,5.327
4794.022,12.566,13.528,5.316
4795.126,13.859,13.397,5.378
4796.230,12.565,13.336,5.274
4797.334,13.018,13.195,5.218
4798.439,14.657,13.017,5.249
4799.544,12.602,13.254,4.775
4800.650,14.455,13.421,4.858
4801.755,14.455,13.634,5.056
4802.861,16.899,13.892,4.968
4803.967,14.585,13.989,5.244
4805.073,14.232,13.886,5.251
4806.180,13.224,13.851,5.105
4807.286,13.270,13.794,5.004
4808.393,14.608,13.868,4.710
4809.501,11.747,14.151,4.783
4810.608,16.193,14.380,4.854
4811.716,15.504,14.448,4.607
4812.824,14.526,14.635,4.702
4813.933,14.826,14.616,4.924
4815.041,15.205,14.437,4.724
4816.150,14.751,14.274,5.198
4817.259,12.529,14.063,5.790
4818.368,14.253,13.674,5.685
4819.478,12.838,13.224,5.506
4820.588,12.859,13.078,5.824
4821.698,12.729,12.824,5.777
4822.808,11.577,12.696,5.698
4823.919,12.701,12.690,5.864
4825.030,11.725,12.657,5.445
4826.141,13.223,12.650,5.204
4827.252,9.970,12.661,5.331
4828.364,12.507,12.987,5.865
4829.476,12.680,13.261,6.029
4830.588,12.244,13.414,5.678
4831.700,14.725,13.591,5.378
4832.813,13.171,13.746,5.093
4833.926,13.724,13.764,5.667
4835.039,12.707,13.820,5.842
4836.153,13.252,13.949,5.619
4837.266,14.157,14.192,5.545
4838.380,14.241,14.486,4.975
4839.494,14.444,14.649,4.990
4840.609,14.772,14.854,5.178
4841.724,15.633,15.008,5.269
4842.839,15.936,15.180,5.521
4843.954,15.567,15.295,5.619
4845.069,14.912,15.186,5.359
4846.185,15.639,14.859,5.089
4847.301,15.575,14.698,5.006
4848.417,13.537,14.470,5.123
4849.534,14.410,14.416,5.045
4850.651,13.325,14.589,4.929
4851.768,15.807,14.832,5.031
4852.885,14.597,15.025,4.980
4854.003,15.568,15.116,5.193
4855.120,17.101,15.087,4.801
4856.238,15.602,14.880,4.081
4857.357,14.930,14.667,4.898
4858.475,11.740,14.613,4.999
4859.594,16.165,14.601,3.769
4860.713,14.888,14.508,3.906
4861.833,15.644,14.523,4.297
4862.952,13.992,14.400,4.156
4864.072,13.423,14.295,4.168
4865.192,14.614,14.420,4.508
4866.313,14.194,14.572,4.839
4867.433,15.830,14.755,4.612
4868.554,14.968,15.110,4.517
4869.675,14.890,15.325,4.661
4870.797,15.080,15.456,4.677
4871.918,16.460,15.718,4.552
4873.040,14.514,16.048,4.547
4874.162,15.432,16.334,4.673
4875.285,16.425,16.244,4.433
4876.408,16.620,16.137,4.586
4877.531,16.609,16.137,5.075
4878.654,15.783,16.083,5.107
4879.777,16.903,15.918,5.033
4880.901,15.080,15.931,5.432
4882.025,15.023,15.823,5.552
4883.149,17.988,15.633,5.078
4884.274,16.472,15.470,4.970
4885.399,14.404,15.384,4.918
4886.524,17.145,15.370,4.680
4887.649,14.915,15.370,4.580
4888.774,15.496,15.385,4.657
4889.900,15.945,15.394,4.822
4891.026,14.169,15.465,4.944
4892.153,16.657,15.540,5.007
4893.279,17.018,15.355,4.834
4894.406,16.080,15.045,4.829
4895.533,14.272,14.663,5.170
4896.661,13.900,14.254,5.490
4897.788,15.013,13.868,4.965
4898.916,15.903,13.564,5.156
4900.044,13.464,13.404,5.344
4901.173,14.538,13.397,4.446
4902.301,13.487,13.513,4.780
4903.430,14.106,13.552,5.083
4904.559,12.357,13.598,5.253
4905.689,12.275,13.752,5.756
4906.819,14.557,13.885,5.374
4907.949,15.291,14.161,5.397
4909.079,14.175,14.536,5.294
4910.209,13.384,14.832,5.106
4911.340,14.087,15.002,5.139
4912.471,16.529,15.080,4.721
4913.602,17.154,15.085,4.620
4914.734,16.868,15.136,4.742
4915.866,17.057,15.075,4.947
4916.998,14.766,14.956,5.248
4918.130,15.331,14.890,5.185
4919.263,16.809,14.853,4.649
4920.395,13.761,14.687,4.557
4921.528,14.165,14.561,4.455
4922.662,15.991,14.643,4.019
4923.795,15.177,14.710,4.199
4924.929,15.693,14.695,4.788
4926.063,13.473,14.707,5.289
4927.198,15.605,14.813,5.129
4928.332,16.219,14.967,4.901
4929.467,15.422,15.295,5.210
4930.603,15.772,15.541,4.946
4931.738,15.770,15.734,4.847
4932.874,15.893,15.951,5.030
4934.010,15.625,15.993,4.777
4935.146,15.665,15.970,4.759
4936.282,15.887,15.932,4.878
4937.419,15.875,15.792,4.989
4938.556,15.789,15.622,4.837
4939.693,16.235,15.571,4.386
4940.831,15.504,15.663,4.756
4941.969,15.923,15.802,5.171
4943.107,14.763,15.918,5.009
4944.245,17.143,15.947,4.884
4945.384,17.128,15.864,4.699
4946.523,17.385,15.767,4.378
4947.662,13.995,15.824,4.540
4948.801,14.389,15.867,5.207
4949.941,16.763,15.945,5.256
4951.081,17.247,15.928,5.161
4952.221,14.750,15.841,5.314
4953.361,14.874,15.700,5.352
4954.502,17.455,15.375,5.262
4955.643,17.445,15.147,5.363
4956.784,16.300,15.092,5.479
4957.926,15.056,15.078,4.915
4959.067,15.971,15.088,4.672
4960.209,15.306,15.132,5.019
4961.352,13.070,15.130,5.088
4962.494,14.511,15.158,4.922
4963.637,16.509,15.416,5.156
4964.780,16.111,15.614,5.390
4965.923,14.737,15.653,5.338
4967.067,16.277,15.604,5.493
4968.211,14.842,15.481,5.690
4969.355,15.376,15.360,5.718
4970.499,15.125,15.231,5.274
4971.644,17.338,15.105,5.673
4972.789,13.475,15.037,6.386
4973.934,15.106,15.100,6.010
4975.079,16.185,15.288,6.335
4976.225,16.190,15.362,6.575
4977.371,14.252,15.251,7.108
4978.517,16.202,15.270,7.368
4979.664,15.811,15.397,7.441
4980.810,14.774,15.450,7.863
4981.957,16.483,15.500,8.000
4983.105,15.877,15.680,7.946
4984.252,15.577,15.914,7.926
4985.400,16.418,16.147,8.297
4986.548,16.058,16.340,8.087
4987.696,17.541,16.479,7.577
4988.845,15.328,16.565,7.487
4989.994,15.884,16.519,7.880
4991.143,15.986,16.449,7.652
4992.292,16.243,16.403,6.848
4993.442,17.117,16.434,6.541
4994.592,16.450,16.569,6.594
4995.742,15.960,16.703,6.207
4996.892,15.866,16.572,6.033
4998.043,14.481,16.473,5.815
4999.194,17.100,16.510,5.279
5000.345,17.059,16.550,5.362
5001.497,15.931,16.507,5.323
5002.649,15.712,16.497,4.996
5003.801,16.395,16.445,5.127
5004.953,16.331,16.475,5.130
5006.106,14.882,16.493,5.062
5007.258,16.023,16.459,4.926
5008.411,16.406,16.392,4.848
5009.565,15.789,16.288,4.894
5010.718,16.093,16.269,4.608
5011.872,15.276,16.222,4.459
5013.026,16.383,16.059,4.581
5014.181,15.981,15.885,4.660
5015.336,14.983,15.802,4.531
5016.491,15.188,15.721,4.358
5017.646,15.020,15.606,4.421
5018.801,13.903,15.440,4.605
5019.957,14.995,15.370,4.717
5021.113,15.405,15.326,4.726
5022.269,14.072,15.237,4.753
5023.426,16.714,15.251,4.580
5024.583,15.130,15.173,4.311
5025.740,14.486,14.922,4.380
5026.897,15.026,14.763,4.439
5028.055,16.071,14.761,4.204
5029.213,14.021,14.800,4.411
5030.371,15.409,14.863,4.684
5031.529,15.679,15.112,4.955
5032.688,15.232,15.345,5.202
5033.847,15.849,15.489,4.633
5035.006,16.694,15.496,4.573
5036.166,14.809,15.468,4.590
5037.325,14.447,15.637,4.489
5038.485,14.906,15.714,4.763
5039.646,16.654,15.866,4.666
5040.806,16.127,16.114,4.304
5041.967,16.484,16.238,3.999
5043.128,17.090,16.111,4.193
5044.289,17.244,15.920,4.543
5045.451,15.784,15.610,4.650
5046.613,16.395,15.235,4.552
5047.775,15.115,14.919,4.389
5048.938,12.954,14.599,4.338
5050.100,14.561,14.299,4.571
5051.263,12.845,14.317,4.981
5052.426,12.195,14.474,4.943
5053.590,14.566,14.804,4.400
5054.754,13.340,15.088,4.351
5055.918,15.695,15.334,4.402
5057.082,14.342,15.517,4.845
5058.247,13.519,15.396,5.055
5059.411,13.936,15.442,4.586
5060.577,15.350,15.537,4.164
5061.742,17.518,15.489,4.239
5062.908,14.886,15.368,4.644
5064.073,15.291,15.297,4.856
5065.240,16.565,15.224,4.761
5066.406,13.743,15.264,4.834
5067.573,13.886,15.394,4.919
5068.740,14.975,15.521,5.008
5069.907,14.349,15.603,5.159
5071.075,15.537,15.640,5.149
5072.242,15.059,15.649,5.140
5073.410,14.994,15.696,5.020
5074.579,15.905,15.584,4.934
5075.747,15.410,15.516,4.869
5076.916,15.958,15.524,4.472
5078.085,15.588,15.534,4.503
5079.255,15.227,15.587,4.829
5080.424,15.827,15.499,4.599
5081.594,14.953,15.488,4.551
5082.765,16.381,15.422,5.760
5083.935,16.444,15.232,6.424
5085.106,14.765,15.037,6.299
5086.277,16.514,14.967,6.159
5087.448,14.931,14.842,6.600
5088.620,13.622,14.766,6.706
5089.792,14.856,14.806,6.171
5090.964,15.095,14.944,5.275
5092.136,14.883,15.050,4.890
5093.309,13.791,14.976,4.953
5094.482,15.379,14.997,4.747
5095.655,15.919,15.120,4.393
5096.828,14.823,15.245,4.588
5098.002,13.958,15.377,4.989
5099.176,15.353,15.501,4.929
5100.350,15.255,15.511,4.556
5101.525,16.080,15.695,5.031
5102.700,15.371,15.844,5.138
5103.875,15.883,16.077,4.794
5105.050,16.692,16.380,4.554
5106.226,17.160,16.615,4.470
5107.402,15.925,16.735,4.892
5108.578,17.132,16.706,4.723
5109.754,14.549,16.634,4.345
5110.931,14.859,16.585,4.365
5112.108,16.804,16.522,4.560
5113.285,16.301,16.351,4.367
5114.463,15.428,16.014,4.519
5115.640,14.330,15.549,4.862
5116.818,13.738,15.366,4.568
5117.997,14.847,15.297,4.664
5119.175,14.148,15.306,5.087
5120.354,14.380,15.456,4.900
5121.533,16.326,15.611,4.626
5122.713,15.354,15.780,4.717
5123.892,16.346,15.894,4.786
5125.072,14.212,15.968,4.901
5126.253,15.467,16.064,4.439
5127.433,15.181,16.175,4.248
5128.614,14.997,16.215,4.131
5129.795,16.325,16.332,4.040
5130.976,15.456,16.428,4.414
5132.158,17.728,16.509,4.554
5133.340,17.072,16.550,4.522
5134.522,16.411,16.617,4.593
5135.704,14.787,16.868,4.582
5136.887,18.662,16.848,4.592
5138.070,16.989,16.700,4.499
5139.253,15.105,16.741,4.529
5140.437,17.610,16.780,4.572
5141.620,16.374,16.584,4.600
5142.804,16.787,16.439,4.657
5143.989,15.424,16.216,4.596
5145.173,16.292,16.129,4.749
5146.358,16.623,16.250,4.591
5147.543,16.280,16.262,4.422
5148.729,15.407,16.124,4.990
5149.914,14.940,16.356,5.500
5151.100,16.359,16.155,5.796
5152.286,14.806,15.821,5.619
5153.473,16.505,15.608,5.443
5154.660,14.266,15.503,5.774
5155.847,15.488,15.438,6.231
5157.034,13.975,15.465,5.968
5158.222,14.415,15.495,5.587
5159.410,17.219,15.623,4.865
5160.598,16.378,15.843,4.755
5161.786,15.180,16.073,4.808
5162.975,16.000,16.226,4.609
5164.164,16.493,16.306,4.331
5165.353,14.835,16.458,4.184
5166.542,14.894,16.547,4.220
5167.732,17.769,16.625,3.412
5168.922,17.725,16.643,3.176
5170.113,15.930,16.573,3.794
5171.303,17.433,16.569,3.866
5172.494,17.365,16.478,3.650
5173.685,16.540,16.257,3.278
5174.877,15.977,16.133,3.472
5176.068,14.643,16.045,4.239
5177.260,16.276,15.915,4.469
5178.453,16.579,15.966,4.775
5179.645,14.281,15.903,4.906
5180.838,16.780,16.022,4.548
5182.031,14.509,16.164,4.213
5183.224,16.294,16.185,3.821
5184.418,16.125,16.255,3.032
5185.612,14.169,16.665,2.999
5186.806,17.083,16.883,3.969
5188.000,15.510,16.930,5.040
5189.195,16.128,17.032,5.409
5190.390,17.040,17.050,4.970
5191.585,17.781,16.847,4.568
5192.781,16.284,16.752,4.569
5193.977,17.043,16.783,4.212
5195.173,16.736,16.762,4.287
5196.369,15.287,16.783,4.310
5197.566,17.240,16.816,4.309
5198.763,18.047,16.742,4.812
5199.960,16.505,16.585,5.203
5201.157,15.776,16.457,4.988
5202.355,18.216,16.371,4.859
5203.553,16.162,16.402,5.265
5204.752,16.276,16.477,5.369
5205.950,16.947,16.495,4.862
5207.149,15.443,16.547,4.577
5208.348,18.150,16.705,4.399
5209.547,14.717,16.832,4.593
5210.747,17.596,16.907,4.727
5211.947,17.837,17.020,4.871
5213.147,16.280,17.182,5.256
5214.348,16.679,17.192,4.785
5215.549,18.712,16.958,4.014
5216.750,15.734,16.875,3.955
5217.951,16.697,16.784,4.572
5219.153,16.459,16.577,4.687
5220.355,15.832,16.444,4.777
5221.557,18.539,16.601,4.949
5222.759,16.103,16.540,4.588
5223.962,16.149,16.475,4.512
5225.165,16.440,16.449,5.197
5226.368,16.226,16.354,4.936
5227.572,15.900,16.252,4.408
5228.776,15.670,16.407,4.319
5229.980,16.053,16.388,4.017
5231.184,15.598,16.368,4.418
5232.389,15.350,16.407,4.575
5233.594,16.217,16.432,4.450
5234.799,16.684,16.359,4.610
5236.004,15.391,16.208,4.508
5237.210,15.553,16.139,4.393
5238.416,16.088,16.158,4.831
5239.623,16.403,16.160,5.760
5240.829,15.128,16.141,6.425
5242.036,15.108,16.173,5.840
5243.243,16.175,16.274,4.996
5244.451,17.155,16.373,4.528
5245.658,15.318,16.336,4.328
5246.866,15.125,16.243,4.391
5248.075,16.331,16.159,4.081
5249.283,17.621,16.072,4.275
5250.492,16.453,15.945,4.838
5251.701,16.403,15.659,4.209
5252.910,17.460,15.347,4.702
5254.120,13.264,15.036,4.812
5255.330,14.444,14.765,4.758
5256.540,15.326,14.507,5.225
5257.751,14.711,14.077,6.311
5258.962,13.932,13.539,6.113
5260.173,13.042,13.340,5.168
5261.384,12.428,13.665,4.899
5262.596,13.417,14.165,4.499
5263.808,12.833,14.493,4.023
5265.020,14.208,14.796,4.216
5266.232,15.273,14.802,3.921
5267.445,15.852,14.825,3.968
5268.658,15.796,14.928,4.230
5269.871,13.414,14.913,4.085
5271.085,14.071,14.801,3.946
5272.299,14.921,15.008,4.259
5273.513,13.524,15.113,4.543
5274.727,14.737,15.367,4.710
5275.942,14.250,15.570,4.740
5277.157,16.000,15.741,5.109
5278.372,16.784,15.994,5.546
5279.588,15.179,16.107,5.522
5280.803,15.048,16.039,5.018
5282.019,15.320,16.005,4.649
5283.236,15.575,15.963,4.492
5284.453,17.114,15.826,4.136
5285.669,15.536,15.613,4.422
5286.887,14.586,15.459,4.696
5288.104,14.740,15.448,4.498
5289.322,14.336,15.394,4.782
5290.540,14.394,15.288,4.791
5291.758,15.387,15.345,4.759
5292.977,15.686,15.681,4.830
5294.196,15.408,16.066,5.035
5295.415,16.050,16.545,4.755
5296.634,16.431,16.968,4.525
5297.854,16.755,17.198,4.533
5299.074,17.279,17.321,4.658
5300.294,17.226,17.381,5.318
5301.515,16.051,17.164,5.309
5302.736,16.381,16.951,4.874
5303.957,18.054,16.976,4.992
5305.178,15.923,16.917,4.924
5306.400,16.187,16.845,4.835
5307.622,15.555,16.963,4.849
5308.844,15.858,16.970,4.759
5310.067,16.182,16.835,4.867
5311.290,16.037,16.618,5.001
5312.513,16.515,16.511,5.399
5313.736,15.258,16.458,5.511
5314.960,16.467,16.408,5.205
5316.184,18.443,16.561,5.050
5317.408,16.977,16.529,4.897
5318.633,17.757,16.586,4.799
5319.858,16.698,16.392,4.869
5321.083,15.374,15.903,5.297
5322.308,15.658,15.428,5.219
5323.534,13.407,15.168,4.849
5324.760,13.279,15.118,5.017
5325.986,14.255,15.299,4.893
5327.212,15.299,15.609,5.175
5328.439,16.401,15.975,4.856
5329.666,17.297,16.362,4.585
5330.893,15.274,16.719,4.936
5332.121,16.885,16.977,5.101
5333.349,17.991,17.160,4.806
5334.577,18.906,17.236,4.791
5335.806,16.390,17.171,4.780
5337.034,16.200,16.953,4.570
5338.263,16.025,16.645,4.914
5339.493,16.661,16.524,5.287
5340.722,15.548,16.475,5.034
5341.952,16.265,16.262,4.767
5343.182,16.675,16.045,4.417
5344.413,16.032,16.114,4.651
5345.644,15.688,16.364,5.291
5346.875,15.537,16.664,5.111
5348.106,16.485,16.985,4.949
5349.338,15.880,17.280,4.818
5350.569,17.972,17.469,4.970
5351.802,17.637,17.553,5.316
5353.034,17.381,17.667,5.156
5354.267,17.749,17.722,4.834
5355.500,17.998,17.778,5.225
5356.733,17.266,17.728,5.796
5357.967,16.828,17.575,5.893
5359.200,16.558,17.391,5.392
5360.435,14.707,17.137,4.995
5361.669,16.667,16.757,4.896
5362.904,16.321,16.442,4.438
5364.139,15.340,16.215,4.716
5365.374,14.026,16.204,4.716
5366.610,15.662,16.487,4.390
5367.845,16.049,16.790,4.542
5369.082,15.985,16.865,4.894
5370.318,15.606,16.734,4.776
5371.555,14.531,16.639,4.249
5372.792,16.116,16.511,4.343
5374.029,14.600,16.299,4.335
5375.266,16.020,16.357,4.284
5376.504,17.765,16.386,4.650
5377.742,15.585,16.578,4.877
5378.981,16.374,16.725,4.902
5380.220,16.501,16.833,5.120
5381.459,18.406,16.968,4.681
5382.698,15.957,16.878,4.643
5383.937,17.071,16.729,4.568
5385.177,16.134,16.568,4.337
5386.417,14.003,16.338,4.862
5387.658,13.471,15.979,4.904
5388.898,13.939,15.553,4.636
5390.139,13.294,15.275,4.822
5391.381,14.076,15.208,5.012
5392.622,12.803,15.097,5.146
5393.864,16.052,15.307,5.124
5395.106,15.755,15.722,4.938
5396.349,15.630,15.926,4.521
5397.591,16.079,16.028,4.600
5398.834,15.557,16.263,4.372
5400.078,15.145,16.278,4.283
5401.321,15.416,16.375,4.674
5402.565,17.165,16.508,4.398
5403.809,15.158,16.410,4.381
5405.054,14.994,16.284,4.499
5406.298,15.243,16.353,4.351
5407.543,14.297,16.297,4.517
5408.789,15.088,16.109,4.785
5410.034,15.517,15.886,4.727
5411.280,15.147,15.727,4.602
5412.526,15.202,15.722,4.591
5413.772,16.157,15.763,4.510
5415.019,16.176,15.814,4.430
5416.266,15.203,15.807,4.418
5417.513,16.590,15.817,4.748
5418.761,15.368,15.944,5.079
5420.009,15.432,16.053,4.987
5421.257,16.360,15.870,4.393
5422.505,15.589,15.580,4.705
5423.754,14.850,15.268,5.217
5425.003,14.831,14.976,4.706
5426.253,13.950,14.822,4.561
5427.502,15.133,14.918,5.025
5428.752,14.338,14.946,5.085
5430.002,14.511,14.986,4.879
5431.253,15.091,15.144,4.847
5432.503,15.321,15.327,4.785
5433.754,14.967,15.402,4.595
5435.006,14.381,15.452,4.923
5436.257,14.273,15.553,4.682
5437.509,15.407,15.719,4.609
5438.761,14.370,15.785,5.241
5440.014,13.400,15.851,5.545
5441.267,14.789,16.090,5.675
5442.520,16.840,16.314,5.451
5443.773,16.025,16.354,5.490
5445.027,15.197,16.460,5.471
5446.280,18.152,16.432,4.852
5447.535,14.783,16.205,4.890
5448.789,15.235,15.921,5.225
5450.044,16.389,15.649,5.083
5451.299,13.862,15.340,5.467
5452.554,14.259,15.002,5.277
5453.810,14.317,14.857,5.133
5455.066,12.976,14.991,5.232
5456.322,13.806,15.305,5.305
5457.579,15.015,15.660,5.362
5458.835,17.422,16.035,5.502
5460.092,16.231,16.180,8.976
5461.350,15.823,16.195,17.173
5462.608,17.721,16.121,23.577
5463.865,16.254,15.983,19.667
5465.124,15.249,15.986,11.834
5466.382,15.061,15.970,7.559
5467.641,15.847,16.166,6.531
5468.900,15.666,16.443,6.486
5470.160,16.136,16.645,5.994
5471.419,16.332,16.764,5.665
5472.679,18.184,16.915,5.862
5473.940,15.846,17.152,5.815
5475.200,16.753,17.165,5.207
5476.461,16.174,17.001,5.448
5477.722,16.826,16.814,5.708
5478.984,16.303,16.623,5.362
5480.245,15.468,16.302,5.564
5481.507,16.647,16.093,5.138
5482.770,16.600,15.971,5.830
5484.032,13.052,16.006,6.365
5485.295,15.479,16.071,6.630
5486.558,17.114,16.024,6.062
5487.822,15.893,16.024,5.518
5489.086,14.314,16.046,5.609
5490.350,16.310,16.100,5.557
5491.614,15.846,15.930,5.296
5492.879,16.621,15.716,5.258
5494.144,17.171,15.671,5.373
5495.409,14.274,15.419,5.271
5496.674,13.255,15.289,4.972
5497.940,13.485,15.105,5.133
5499.206,13.647,15.090,5.174
5500.473,15.078,15.307,5.293
5501.739,14.678,15.561,5.577
5503.006,16.323,15.730,5.477
5504.273,16.087,16.027,5.109
5505.541,16.857,16.168,5.162
5506.809,15.987,16.270,5.310
5508.077,15.658,16.402,5.052
5509.345,15.544,16.489,5.144
5510.614,15.984,16.516,5.496
5511.883,15.839,16.493,5.352
5513.152,16.688,16.329,5.217
5514.422,15.946,16.036,5.561
5515.692,15.546,15.759,5.901
5516.962,14.516,15.634,5.727
5518.233,15.041,15.617,5.603
5519.503,14.044,15.650,5.318
5520.774,16.218,15.681,5.467
5522.046,15.302,15.703,6.001
5523.317,17.179,15.687,5.799
5524.589,16.212,15.633,5.589
5525.862,15.265,15.624,5.563
5527.134,15.096,15.651,5.499
5528.407,15.069,15.659,5.702
5529.680,14.074,15.687,5.170
5530.953,15.617,15.867,5.196
5532.227,16.501,16.175,5.576
5533.501,15.855,16.298,5.296
5534.775,15.638,16.427,4.967
5536.050,16.982,16.503,4.976
5537.325,16.129,16.564,5.200
5538.600,17.208,16.485,5.167
5539.875,16.379,16.192,5.141
5541.151,15.154,15.974,5.402
5542.427,16.054,15.714,5.888
5543.704,15.913,15.482,5.619
5544.980,15.867,15.210,6.624
5546.257,14.415,15.009,6.982
