Wavelength,Flux,BestFit,SkyFlux
21900.0,8.31,8.31,8.31
21950.0,8.35,8.35,8.35
22000.0,8.28,8.28,8.28
22050.0,8.09,8.09,8.09
22100.0,8.08,8.08,8.08
22150.0,8.04,8.04,8.04
22200.0,8.00,8.00,8.00
22250.0,7.88,7.88,7.88
22300.0,7.84,7.84,7.84
22350.0,7.79,7.79,7.79
22400.0,7.65,7.65,7.65
22450.0,7.63,7.63,7.63
22500.0,7.54,7.54,7.54
22550.0,7.43,7.43,7.43
22600.0,7.41,7.41,7.41
22650.0,7.33,7.33,7.33
22700.0,7.31,7.31,7.31
22750.0,7.26,7.26,7.26
22800.0,7.14,7.14,7.14
22850.0,7.14,7.14,7.14
22900.0,7.12,7.12,7.12
22950.0,6.93,6.93,6.93
23000.0,6.96,6.96,6.96
23050.0,6.94,6.94,6.94
23100.0,6.89,6.89,6.89
23150.0,6.82,6.82,6.82
23200.0,6.76,6.76,6.76
23250.0,6.56,6.56,6.56
23300.0,6.62,6.62,6.62
23350.0,6.57,6.57,6.57
23400.0,6.52,6.52,6.52
23450.0,6.51,6.51,6.51
23500.0,6.43,6.43,6.43
23550.0,6.26,6.26,6.26
23600.0,6.31,6.31,6.31
23650.0,6.30,6.30,6.30
23700.0,6.24,6.24,6.24
23750.0,6.14,6.14,6.14
23800.0,6.18,6.18,6.18
23850.0,5.91,5.91,5.91
23900.0,6.04,6.04,6.04
23950.0,6.01,6.01,6.01
24000.0,5.97,5.97,5.97
24050.0,5.94,5.94,5.94
24100.0,5.92,5.92,5.92
24150.0,5.70,5.70,5.70
24200.0,5.78,5.78,5.78
24250.0,5.73,5.73,5.73
24300.0,5.72,5.72,5.72
24350.0,5.65,5.65,5.65
24400.0,5.63,5.63,5.63
24450.0,5.56,5.56,5.56
24500.0,5.46,5.46,5.46
24550.0,5.42,5.42,5.42
24600.0,5.45,5.45,5.45
24650.0,5.43,5.43,5.43
24700.0,5.34,5.34,5.34
24750.0,5.34,5.34,5.34
24800.0,5.21,5.21,5.21
24850.0,5.18,5.18,5.18
24900.0,5.22,5.22,5.22
24950.0,4.89,4.89,4.89
25000.0,5.14,5.14,5.14
25050.0,5.08,5.08,5.08
25100.0,4.96,4.96,4.96
25150.0,4.88,4.88,4.88
25200.0,4.81,4.81,4.81
25250.0,4.77,4.77,4.77
25300.0,4.77,4.77,4.77
25350.0,4.71,4.71,4.71
25400.0,4.68,4.68,4.68
25450.0,4.66,4.66,4.66
25500.0,4.63,4.63,4.63
25550.0,4.59,4.59,4.59
25600.0,4.54,4.54,4.54
25650.0,4.52,4.52,4.52
25700.0,4.49,4.49,4.49
25750.0,4.45,4.45,4.45
25800.0,4.41,4.41,4.41
25850.0,4.33,4.33,4.33
25900.0,4.34,4.34,4.34
25950.0,4.30,4.30,4.30
26000.0,4.29,4.29,4.29
26050.0,4.28,4.28,4.28
26100.0,4.25,4.25,4.25
26150.0,4.23,4.23,4.23
26200.0,4.19,4.19,4.19
26250.0,4.06,4.06,4.06
26300.0,4.12,4.12,4.12
26350.0,4.10,4.10,4.10
26400.0,4.02,4.02,4.02
26450.0,4.02,4.02,4.02
26500.0,4.00,4.00,4.00
26550.0,3.96,3.96,3.96
26600.0,3.95,3.95,3.95
26650.0,3.90,3.90,3.90
26700.0,3.91,3.91,3.91
26750.0,3.86,3.86,3.86
26800.0,3.84,3.84,3.84
26850.0,3.82,3.82,3.82
26900.0,3.78,3.78,3.78
26950.0,3.75,3.75,3.75
27000.0,3.71,3.71,3.71
27050.0,3.69,3.69,3.69
27100.0,3.67,3.67,3.67
27150.0,3.66,3.66,3.66
27200.0,3.64,3.64,3.64
27250.0,3.61,3.61,3.61
27300.0,3.60,3.60,3.60
27350.0,3.57,3.57,3.57
27400.0,3.55,3.55,3.55
27450.0,3.54,3.54,3.54
27500.0,3.52,3.52,3.52
27550.0,3.49,3.49,3.49
27600.0,3.46,3.46,3.46
27650.0,3.44,3.44,3.44
27700.0,3.43,3.43,3.43
27750.0,3.39,3.39,3.39
27800.0,3.36,3.36,3.36
27850.0,3.34,3.34,3.34
27900.0,3.32,3.32,3.32
27950.0,3.29,3.29,3.29
28000.0,3.28,3.28,3.28
28050.0,3.25,3.25,3.25
28100.0,3.24,3.24,3.24
28150.0,3.23,3.23,3.23
28200.0,3.21,3.21,3.21
28250.0,3.18,3.18,3.18
28300.0,3.17,3.17,3.17
28350.0,3.15,3.15,3.15
28400.0,3.12,3.12,3.12
28450.0,3.10,3.10,3.10
28500.0,3.07,3.07,3.07
28550.0,3.04,3.04,3.04
28600.0,3.02,3.02,3.02
28650.0,3.00,3.00,3.00
28700.0,2.96,2.96,2.96
28750.0,2.94,2.94,2.94
28800.0,2.94,2.94,2.94
28850.0,2.92,2.92,2.92
28900.0,2.91,2.91,2.91
28950.0,2.90,2.90,2.90
29000.0,2.88,2.88,2.88
29050.0,2.87,2.87,2.87
29100.0,2.85,2.85,2.85
29150.0,2.82,2.82,2.82
29200.0,2.80,2.80,2.80
29250.0,2.78,2.78,2.78
29300.0,2.76,2.76,2.76
29350.0,2.73,2.73,2.73
29400.0,2.71,2.71,2.71
29450.0,2.68,2.68,2.68
29500.0,2.67,2.67,2.67
29550.0,2.66,2.66,2.66
29600.0,2.64,2.64,2.64
29650.0,2.63,2.63,2.63
29700.0,2.61,2.61,2.61
29750.0,2.60,2.60,2.60
29800.0,2.58,2.58,2.58
29850.0,2.57,2.57,2.57
29900.0,2.55,2.55,2.55
29950.0,2.54,2.54,2.54
30000.0,2.53,2.53,2.53
30050.0,2.51,2.51,2.51
30100.0,2.50,2.50,2.50
30150.0,2.49,2.49,2.49
30200.0,2.47,2.47,2.47
30250.0,2.45,2.45,2.45
30300.0,2.44,2.44,2.44
30350.0,2.42,2.42,2.42
30400.0,2.39,2.39,2.39
30450.0,2.40,2.40,2.40
30500.0,2.40,2.40,2.40
30550.0,2.39,2.39,2.39
30600.0,2.38,2.38,2.38
30650.0,2.35,2.35,2.35
30700.0,2.34,2.34,2.34
30750.0,2.34,2.34,2.34
30800.0,2.32,2.32,2.32
30850.0,2.30,2.30,2.30
30900.0,2.28,2.28,2.28
30950.0,2.26,2.26,2.26
31000.0,2.24,2.24,2.24
31050.0,2.23,2.23,2.23
31100.0,2.21,2.21,2.21
31150.0,2.18,2.18,2.18
31200.0,2.17,2.17,2.17
31250.0,2.16,2.16,2.16
31300.0,2.15,2.15,2.15
31350.0,2.14,2.14,2.14
31400.0,2.12,2.12,2.12
31450.0,2.11,2.11,2.11
31500.0,2.09,2.09,2.09
31550.0,2.08,2.08,2.08
31600.0,2.07,2.07,2.07
31650.0,2.07,2.07,2.07
31700.0,2.05,2.05,2.05
31750.0,2.05,2.05,2.05
31800.0,2.03,2.03,2.03
31850.0,2.02,2.02,2.02
31900.0,2.02,2.02,2.02
31950.0,2.01,2.01,2.01
32000.0,1.99,1.99,1.99
32050.0,1.99,1.99,1.99
32100.0,1.98,1.98,1.98
32150.0,1.96,1.96,1.96
32200.0,1.95,1.95,1.95
32250.0,1.94,1.94,1.94
32300.0,1.94,1.94,1.94
32350.0,1.93,1.93,1.93
32400.0,1.92,1.92,1.92
32450.0,1.91,1.91,1.91
32500.0,1.91,1.91,1.91
32550.0,1.89,1.89,1.89
32600.0,1.88,1.88,1.88
32650.0,1.87,1.87,1.87
32700.0,1.86,1.86,1.86
32750.0,1.85,1.85,1.85
32800.0,1.84,1.84,1.84
32850.0,1.83,1.83,1.83
32900.0,1.83,1.83,1.83
32950.0,1.80,1.80,1.80
33000.0,1.79,1.79,1.79
33050.0,1.79,1.79,1.79
33100.0,1.77,1.77,1.77
33150.0,1.76,1.76,1.76
33200.0,1.73,1.73,1.73
33250.0,1.73,1.73,1.73
33300.0,1.71,1.71,1.71
33350.0,1.70,1.70,1.70
33400.0,1.69,1.69,1.69
33450.0,1.68,1.68,1.68
33500.0,1.66,1.66,1.66
33550.0,1.65,1.65,1.65
33600.0,1.64,1.64,1.64
33650.0,1.63,1.63,1.63
33700.0,1.62,1.62,1.62
33750.0,1.61,1.61,1.61
33800.0,1.60,1.60,1.60
33850.0,1.60,1.60,1.60
33900.0,1.59,1.59,1.59
33950.0,1.58,1.58,1.58
34000.0,1.56,1.56,1.56
34050.0,1.57,1.57,1.57
34100.0,1.55,1.55,1.55
34150.0,1.55,1.55,1.55
34200.0,1.54,1.54,1.54
34250.0,1.53,1.53,1.53
34300.0,1.52,1.52,1.52
34350.0,1.52,1.52,1.52
34400.0,1.51,1.51,1.51
34450.0,1.50,1.50,1.50
34500.0,1.49,1.49,1.49
34550.0,1.49,1.49,1.49
34600.0,1.48,1.48,1.48
34650.0,1.48,1.48,1.48
34700.0,1.47,1.47,1.47
34750.0,1.46,1.46,1.46
34800.0,1.45,1.45,1.45
34850.0,1.45,1.45,1.45
34900.0,1.44,1.44,1.44
34950.0,1.43,1.43,1.43
35000.0,1.42,1.42,1.42
35050.0,1.42,1.42,1.42
35100.0,1.41,1.41,1.41
35150.0,1.40,1.40,1.40
35200.0,1.39,1.39,1.39
35250.0,1.39,1.39,1.39
35300.0,1.38,1.38,1.38
35350.0,1.38,1.38,1.38
35400.0,1.37,1.37,1.37
35450.0,1.37,1.37,1.37
35500.0,1.36,1.36,1.36
35550.0,1.35,1.35,1.35
35600.0,1.34,1.34,1.34
35650.0,1.34,1.34,1.34
35700.0,1.33,1.33,1.33
35750.0,1.32,1.32,1.32
35800.0,1.31,1.31,1.31
35850.0,1.31,1.31,1.31
35900.0,1.30,1.30,1.30
35950.0,1.29,1.29,1.29
36000.0,1.29,1.29,1.29
36050.0,1.28,1.28,1.28
36100.0,1.27,1.27,1.27
36150.0,1.27,1.27,1.27
36200.0,1.26,1.26,1.26
36250.0,1.26,1.26,1.26
36300.0,1.25,1.25,1.25
36350.0,1.25,1.25,1.25
36400.0,1.24,1.24,1.24
36450.0,1.24,1.24,1.24
36500.0,1.23,1.23,1.23
36550.0,1.22,1.22,1.22
36600.0,1.22,1.22,1.22
36650.0,1.22,1.22,1.22
36700.0,1.20,1.20,1.20
36750.0,1.20,1.20,1.20
36800.0,1.19,1.19,1.19
36850.0,1.18,1.18,1.18
36900.0,1.18,1.18,1.18
36950.0,1.17,1.17,1.17
37000.0,1.16,1.16,1.16
37050.0,1.16,1.16,1.16
37100.0,1.15,1.15,1.15
37150.0,1.15,1.15,1.15
37200.0,1.14,1.14,1.14
37250.0,1.14,1.14,1.14
37300.0,1.13,1.13,1.13
37350.0,1.13,1.13,1.13
37400.0,1.11,1.11,1.11
37450.0,1.11,1.11,1.11
37500.0,1.10,1.10,1.10
37550.0,1.10,1.10,1.10
37600.0,1.09,1.09,1.09
37650.0,1.09,1.09,1.09
37700.0,1.09,1.09,1.09
37750.0,1.08,1.08,1.08
37800.0,1.07,1.07,1.07
37850.0,1.07,1.07,1.07
37900.0,1.06,1.06,1.06
37950.0,1.06,1.06,1.06
38000.0,1.05,1.05,1.05
38050.0,1.05,1.05,1.05
38100.0,1.04,1.04,1.04
38150.0,1.04,1.04,1.04
38200.0,1.03,1.03,1.03
38250.0,1.03,1.03,1.03
38300.0,1.03,1.03,1.03
38350.0,1.02,1.02,1.02
38400.0,1.02,1.02,1.02
38450.0,1.01,1.01,1.01
38500.0,1.01,1.01,1.01
38550.0,1.00,1.00,1.00
38600.0,0.99,0.99,0.99
38650.0,0.99,0.99,0.99
38700.0,0.98,0.98,0.98
38750.0,0.98,0.98,0.98
38800.0,0.98,0.98,0.98
38850.0,0.97,0.97,0.97
38900.0,0.97,0.97,0.97
38950.0,0.96,0.96,0.96
39000.0,0.96,0.96,0.96
39050.0,0.96,0.96,0.96
39100.0,0.95,0.95,0.95
39150.0,0.95,0.95,0.95
39200.0,0.94,0.94,0.94
39250.0,0.94,0.94,0.94
39300.0,0.93,0.93,0.93
39350.0,0.93,0.93,0.93
39400.0,0.92,0.92,0.92
39450.0,0.92,0.92,0.92
39500.0,0.91,0.91,0.91
39550.0,0.91,0.91,0.91
39600.0,0.90,0.90,0.90
39650.0,0.90,0.90,0.90
39700.0,0.89,0.89,0.89
39750.0,0.89,0.89,0.89
39800.0,0.88,0.88,0.88
39850.0,0.88,0.88,0.88
39900.0,0.88,0.88,0.88
39950.0,0.87,0.87,0.87
40000.0,0.87,0.87,0.87
